976298982	Iron man gets all of the support	59.0	7	https://www.twitch.tv/hmblzayy/clip/ArborealEsteemedFiddleheadsFailFish-ESMbY4GQ1Me9Rjls
2002088885	Indy Aunties	30.0	7	https://www.twitch.tv/hmblzayy/clip/FlirtyRealSharkTinyFace-90gKkEl6vx_ncyj-
889413510	WALKING 3000 MILES TO CALI | DAY 41 | REST DAY | INDIANAPOLIS, IN| FAITH WALK | !support !donate !faithwalk !vtl	30.0	6	https://www.twitch.tv/hmblzayy/clip/JoyousColdbloodedFriseePupper-MuOIDY5dTLYJMygE
25090560	Indianapolis We Here!!	45.0	6	https://www.twitch.tv/hmblzayy/clip/HealthyMoralGerbilArsonNoSexy-rqm73ymWd6zTGId1
668594013	prayer for zayy	59.0	6	https://www.twitch.tv/hmblzayy/clip/BeautifulObliqueTrollKappaPride-hstyQLmciqZuRaDV
3792127242	Wwww INDY steak and shake	30.0	6	https://www.twitch.tv/hmblzayy/clip/AbrasiveOriginalEggnogPeoplesChamp-hyzw8QnVcHlcxKC0
2842338549	good convo	32.0	6	https://www.twitch.tv/hmblzayy/clip/BlatantMildSoybeanDansGame-WDoeg6QWTLSW7YJf
1166828279	w supporter 4	41.0	6	https://www.twitch.tv/hmblzayy/clip/InexpensiveLachrymosePoxWoofer-FH6O8dWzUsW66hr3
2227824703	Zay Eating Good  W Day 40	30.0	6	https://www.twitch.tv/hmblzayy/clip/CrowdedImportantTrollPoooound-1OVamPxJFBC6opiW
4236897080	OXTAILS on the menu tonight!	36.0	6	https://www.twitch.tv/hmblzayy/clip/OnerousStormyCurlewHoneyBadger-7eFdyWMjk4aeb4ZH
3426593437	More Indiana Love	30.0	6	https://www.twitch.tv/hmblzayy/clip/AgitatedYawningPeanutFeelsBadMan-Up5qQ8DVD1zfQlgA
3613740141	New yoo	30.0	5	https://www.twitch.tv/hmblzayy/clip/GenerousPoorTigerOSfrog-cWpr6GFpnD0P9A-v
2277290460	zay adress all the haters	59.0	5	https://www.twitch.tv/hmblzayy/clip/WrongShortMochaVoHiYo-MHq3MPjXNY0pVoCQ
2731126241	WALKING 3000 MILES TO CALI | DAY 41 | REST DAY | INDIANAPOLIS, IN| FAITH WALK | !support !donate !faithwalk !vtl	29.0	5	https://www.twitch.tv/hmblzayy/clip/CogentPricklyLeopardOneHand-LSd-YYr0Zmlfgs6V
4171049909	RRRRR	30.0	5	https://www.twitch.tv/hmblzayy/clip/TardyInquisitiveTubersSquadGoals-VOSpZW9nGAi9A2fo
1475250140	Ye Ye	30.0	5	https://www.twitch.tv/hmblzayy/clip/CloudySmoggyBorkTriHard-SEv3IGaN1O0Iqajc
1932214813	Philly coming out Faith Walk	53.0	5	https://www.twitch.tv/hmblzayy/clip/FantasticBoringRuffPlanking-erxoVQAwR6uag1V_
3532421342	RRRRRrr	30.0	5	https://www.twitch.tv/hmblzayy/clip/GleamingRenownedWrenPogChamp-3-7XoD0LX8kavNuc
2366971247		30.0	5	https://www.twitch.tv/hmblzayy/clip/BlatantHelplessCheesecakeOneHand-lMo5mwe6iGSz9fDN
3024731875	Day 40 The aunties is outside for Zay	43.0	5	https://www.twitch.tv/hmblzayy/clip/BlatantCrowdedCodPrimeMe-V74Sm695_J37pF2_
2646304013	philly indiana	50.0	5	https://www.twitch.tv/hmblzayy/clip/QuaintCarelessTrollRedCoat-iDXlmWjcpLDABPC2
3609361098	v	29.0	5	https://www.twitch.tv/hmblzayy/clip/ShinyDignifiedGooseAllenHuhu-GQqSch5AmSBUNXNb
2083712663	Zay and Auntie Naptown God Did	30.0	5	https://www.twitch.tv/hmblzayy/clip/TallPlumpThymeDogFace-6YvlNQdvWVPIoCjh
488031253	Mom and Minister Zay	59.0	5	https://www.twitch.tv/hmblzayy/clip/CorrectAgitatedDogeANELE-z8pSxVG2WOWlrAc0
1236183152	Wwww TWITCH WIT THE SUBS 	30.0	5	https://www.twitch.tv/hmblzayy/clip/GenerousEnjoyableRedpanda4Head-zIwCSgzgxKC7vPr_
1892647979	rs	60.0	5	https://www.twitch.tv/hmblzayy/clip/ThoughtfulBetterRadicchioHassanChop-oruXNkaWRDSqPxTZ
2324868104	WWWW TEETEE	30.0	5	https://www.twitch.tv/hmblzayy/clip/ResoluteSolidPresidentOneHand-w7DYGFC4jjVY3wSN
176741499	WALKING 3000 MILES TO CALI | DAY 41 | REST DAY | INDIANAPOLIS, IN| FAITH WALK | !support !donate !faithwalk !vtl	30.0	4	https://www.twitch.tv/hmblzayy/clip/SavoryHelpfulConsoleOMGScoots-yHvWriprpeLgi79R
117514987	WALKING 3000 MILES TO CALI | DAY 41 | REST DAY | INDIANAPOLIS, IN| FAITH WALK | !support !donate !faithwalk !vtl	29.0	4	https://www.twitch.tv/hmblzayy/clip/RelievedPlausibleChickenPogChamp-AuPIjLKbhzMI7TOl
2284396568	WALKING 3000 MILES TO CALI | DAY 41 | REST DAY | INDIANAPOLIS, IN| FAITH WALK | !support !donate !faithwalk !vtl	29.0	4	https://www.twitch.tv/hmblzayy/clip/TangiblePrettiestPandaKappaPride-U51DJUcf-bZhC6pm
1818242801	WALKING 3000 MILES TO CALI | DAY 41 | REST DAY | INDIANAPOLIS, IN| FAITH WALK | !support !donate !faithwalk !vtl	29.0	4	https://www.twitch.tv/hmblzayy/clip/AverageResilientTrayKappaRoss-oagD59xRx2kBmm3j
3336240751	on my mama!! W Supporter Terrence	46.0	4	https://www.twitch.tv/hmblzayy/clip/AntediluvianGorgeousCaribouTheTarFu-vFCXJVSb_OSFyd_0
799189943	Walmart East Washinton St in Naptown is not playing about Zayy	57.0	4	https://www.twitch.tv/hmblzayy/clip/BelovedAntediluvianShingleLitty-vspBhfOIGiOOw9_k
969265957	W Support	30.0	4	https://www.twitch.tv/hmblzayy/clip/ProductiveAbnegateSwordRuleFive-I2kqwfd8HfTibHI1
1586461132	He made the 675 miles Indianapolis	30.0	4	https://www.twitch.tv/hmblzayy/clip/FlirtyBenevolentBottleBigBrother-UH2e5aR4tpCeQANw
3336240751	on my mama!! W Supporter Terrence	46.0	4	https://www.twitch.tv/hmblzayy/clip/AntediluvianGorgeousCaribouTheTarFu-vFCXJVSb_OSFyd_0
799189943	Walmart East Washinton St in Naptown is not playing about Zayy	57.0	4	https://www.twitch.tv/hmblzayy/clip/BelovedAntediluvianShingleLitty-vspBhfOIGiOOw9_k
2542473480	Zayy gifted	59.0	4	https://www.twitch.tv/hmblzayy/clip/HeadstrongMotionlessWrenOSkomodo-RZbU6J7TGZ5LRZz_
3074005285	 W supporter	30.0	4	https://www.twitch.tv/hmblzayy/clip/IncredulousOriginalQueleaKappaWealth-O60-3zIkewTuIX4j
3028084314	Turning up with Indy Aunties	30.0	4	https://www.twitch.tv/hmblzayy/clip/GloriousOnerousLampBatChest-maOMeQsZ_Z5-FE_o
3937446711	catfish food review	30.0	4	https://www.twitch.tv/hmblzayy/clip/CallousCuriousOtterDoggo-cXK17LfT8sFXWsUp
1004777917	WALKING 3000 MILES TO CALI | DAY 41 | REST DAY | INDIANAPOLIS, IN| FAITH WALK | !support !donate !faithwalk !vtl	29.0	3	https://www.twitch.tv/hmblzayy/clip/SnappyMildShrewSoBayed--9UIkdIYYGs6H2k2
360959313	The youtj stop Zay	30.0	3	https://www.twitch.tv/hmblzayy/clip/ShinyZealousMomGivePLZ-3XCarBL-VWqgyu-m
534195505	Indy potholes undefeated!	41.0	3	https://www.twitch.tv/hmblzayy/clip/AttractivePlumpDunlinSaltBae-BQpVgZyR_hlaH4nd
126720463	W Corey	30.0	3	https://www.twitch.tv/hmblzayy/clip/RenownedWiseAyeayePanicVis-vgltH32Gonts1Jl6
1790938027	W Support	30.0	3	https://www.twitch.tv/hmblzayy/clip/EnergeticOutstandingWaffleOpieOP--J6zaYfFIRU8Mrn8
591646174	W day 40	30.0	3	https://www.twitch.tv/hmblzayy/clip/GiftedSecretiveElkPeanutButterJellyTime-l2-5IkLIv2o0oAOB
3339301126	DAY40 INDIANAPOLIS	30.0	3	https://www.twitch.tv/hmblzayy/clip/HealthyBusySwanAMPTropPunch-Mi-B-Ka_4MPIbJo9
2214954137	WWWW INDIANAPOLIS	41.0	3	https://www.twitch.tv/hmblzayy/clip/EnticingArtisticBasenjiRickroll-0cw-lLvBB1pL3k8t
1648656940	675 miles	30.0	3	https://www.twitch.tv/hmblzayy/clip/StrangeRelentlessLocustNononoCat-GqsxdMSDZ5v8a-mJ
3002479682	41 Miles Today	29.0	3	https://www.twitch.tv/hmblzayy/clip/SmoothBetterAlmondBatChest-F8yZOiBv5zHdtRnt
1488588582	Walmart support	36.0	3	https://www.twitch.tv/hmblzayy/clip/ExquisitePolishedSnakeShadyLulu-0TFI_puNQK1i1ll6
850424437	w	30.0	3	https://www.twitch.tv/hmblzayy/clip/CarefulSpikyBarracudaDatSheffy-C75biD_-uZyVLriy
3353611533	W Day 40	30.0	3	https://www.twitch.tv/hmblzayy/clip/AssiduousAbnegateStrawberryBCWarrior-umEQj7zqVvzTYlYP
2693820421	SIRI.. CALL SHUGG...LOL.. ZAY ACTIN OUT	23.0	3	https://www.twitch.tv/hmblzayy/clip/WealthyTastyPhoneKlappa-Zb9m6amjLbFAVziJ
2891130654	WALKING 3000 MILES TO CALI | DAY 42 | REST DAY | INDIANAPOLIS, IN| FAITH WALK | !support !donate !faithwalk !vtl	29.0	2	https://www.twitch.tv/hmblzayy/clip/OilyTemperedFennelHassaanChop-amM7y_ei0evP4tZ7
1995901667	RRRRRR!	30.0	2	https://www.twitch.tv/hmblzayy/clip/HyperDignifiedRabbitBCWarrior-WQd_GPDTaoCb8sYr
3132675369	Twitch dropped 50 subs	30.0	2	https://www.twitch.tv/hmblzayy/clip/QuaintBlitheAxeBIRB-P2Qma1sFkPzM_PXV
138696961	Naptown Showing Out	30.0	2	https://www.twitch.tv/hmblzayy/clip/SpicyDarlingBunnySquadGoals-a_HbCdIzTr109naF
3279276229	come get him	11.0	2	https://www.twitch.tv/hmblzayy/clip/MagnificentFaintRedpandaBuddhaBar-ifoRNlIXkc2LWwur
2471340478	Iny love	30.0	2	https://www.twitch.tv/hmblzayy/clip/AstuteVibrantPotatoLeeroyJenkins-32t7usKzsr_ICh5K
3443938938	wwwww joe	59.0	2	https://www.twitch.tv/hmblzayy/clip/CourteousAffluentDelicataRitzMitz-pWZ3bL3karBarPyX
379485635	w support	30.0	2	https://www.twitch.tv/hmblzayy/clip/PrettyFlirtyPepperTinyFace-Een3-kTjbBxbkroa
1627808882	LET EM KNOW INDY DAY40	30.0	2	https://www.twitch.tv/hmblzayy/clip/AffluentImpartialNuggetsTheRinger-uiYYLUvqGEQNspMJ
32399608	Indy showing love to hmblzayy	30.0	2	https://www.twitch.tv/hmblzayy/clip/SwissSmoothPastaOSfrog-dNDSzHVUpACX_LM8
2095765346	Supporter 	30.0	2	https://www.twitch.tv/hmblzayy/clip/FastTawdryCurlewM4xHeh-MJg6eXVPJvJ_fyiX
3156223103	w support	30.0	2	https://www.twitch.tv/hmblzayy/clip/JoyousStormyJuiceHassaanChop-dh-uNuhiZ5ot4Q9u
2971016497	W Support	30.0	2	https://www.twitch.tv/hmblzayy/clip/TalentedDrabVelociraptorSquadGoals-Y8mXfnuz_e2xgn-p
3875190019	41	29.0	2	https://www.twitch.tv/hmblzayy/clip/BreakableSuaveWrenchBudStar-cIgoLSOuC0UWx7_7
1919626329	wwww auntie	30.0	2	https://www.twitch.tv/hmblzayy/clip/TardyStrongAppleNerfBlueBlaster-qrNJ1aMiNVl2CKMD
3521432732	W Day 40 Auntie Rain 	30.0	2	https://www.twitch.tv/hmblzayy/clip/DarlingSlickGoldfishOhMyDog-SFi6-tx7Yhmsjixk
1088514532	WALKING 3000 MILES TO CALI | DAY 41 | REST DAY | INDIANAPOLIS, IN| FAITH WALK | !support !donate !faithwalk !vtl	29.0	2	https://www.twitch.tv/hmblzayy/clip/AltruisticIntelligentLorisUnSane-ip-jkTs2ox87XqOO
4098947323	WALKING 3000 MILES TO CALI | DAY 41 | REST DAY | INDIANAPOLIS, IN| FAITH WALK | !support !donate !faithwalk !vtl	30.0	2	https://www.twitch.tv/hmblzayy/clip/BlatantInterestingSagePupper-oLqQBnFEOGlRG3QR
1853690341	WALKING 3000 MILES TO CALI | DAY 41 | REST DAY | INDIANAPOLIS, IN| FAITH WALK | !support !donate !faithwalk !vtl	29.0	2	https://www.twitch.tv/hmblzayy/clip/GeniusDarkHyenaSpicyBoy-P89UxwKfHSphw1QL
2549792810	WALKING 3000 MILES TO CALI | DAY 41 | REST DAY | INDIANAPOLIS, IN| FAITH WALK | !support !donate !faithwalk !vtl	29.0	2	https://www.twitch.tv/hmblzayy/clip/VivaciousEnjoyableArmadilloPunchTrees-ilWdfS9LOb6JPBta
3840632024	WALKING 3000 MILES TO CALI | DAY 41 | REST DAY | INDIANAPOLIS, IN| FAITH WALK | !support !donate !faithwalk !vtl	30.0	2	https://www.twitch.tv/hmblzayy/clip/CloudyGoldenTapirTheTarFu-YPKglYkxcTZqBl1K
429368521	lyst	30.0	2	https://www.twitch.tv/hmblzayy/clip/CuteSavageSalmonBrokeBack-ZsjZUeoXSCCUdJRI
3132675369	Twitch dropped 50 subs	30.0	2	https://www.twitch.tv/hmblzayy/clip/QuaintBlitheAxeBIRB-P2Qma1sFkPzM_PXV
1995901667	RRRRRR!	30.0	2	https://www.twitch.tv/hmblzayy/clip/HyperDignifiedRabbitBCWarrior-WQd_GPDTaoCb8sYr
138696961	Naptown Showing Out	30.0	2	https://www.twitch.tv/hmblzayy/clip/SpicyDarlingBunnySquadGoals-a_HbCdIzTr109naF
1393364058	41 Miles Day39	30.0	2	https://www.twitch.tv/hmblzayy/clip/EnergeticImportantYakM4xHeh-r-ogkXF0JoDbWRFD
2220826980	Day 39 41 Miles	29.0	2	https://www.twitch.tv/hmblzayy/clip/PatientOutstandingAntMikeHogu-J92usR6IiQhjw7ZU
3875190019	41	29.0	2	https://www.twitch.tv/hmblzayy/clip/BreakableSuaveWrenchBudStar-cIgoLSOuC0UWx7_7
3121851588	made it to indy	30.0	2	https://www.twitch.tv/hmblzayy/clip/ClearSplendidPenguinKAPOW-ZKfGeTAL_w3NHrdJ
1062924765	Zay and Auntie made it to Indianapolis yayyy	30.0	2	https://www.twitch.tv/hmblzayy/clip/HealthyPoisedSmoothieAMPEnergyCherry-xp7T94gW7oYUMwoL
3402758059	WWW SUPPORT	59.0	2	https://www.twitch.tv/hmblzayy/clip/PlumpElatedMangoKevinTurtle-Sj3w98lTMSAygB1O
1919626329	wwww auntie	30.0	2	https://www.twitch.tv/hmblzayy/clip/TardyStrongAppleNerfBlueBlaster-qrNJ1aMiNVl2CKMD
3521432732	W Day 40 Auntie Rain 	30.0	2	https://www.twitch.tv/hmblzayy/clip/DarlingSlickGoldfishOhMyDog-SFi6-tx7Yhmsjixk
